"period_year","period_number","kod_zl","reg_num","zp"
2020,11,"385472195","078903580529",7380.0
2020,12,"385472195","078903580529",15750.0
2020,8,"385472195","078903580529",15772.57
2020,7,"385472195","078903580529",9360.0
2020,9,"385472195","078903580529",6390.0
2020,12,"312556459","078903580529",13770.0
2020,10,"312556459","078903580529",14760.0
2020,11,"312556459","078903580529",13770.0
2020,8,"131787414","078903580529",1196.37
2020,4,"911569018","078903580529",14760.0
2020,6,"911569018","078903580529",12524.4
2020,5,"911569018","078903580529",15210.0
2020,3,"866743979","078903580529",13500.0
2020,2,"866743979","078903580529",13500.0
2020,1,"866743979","078903580529",13770.0
2020,9,"937693177","078903580529",14760.0
2020,10,"911569018","078903580529",15480.0
2020,12,"911569018","078903580529",12780.0
2020,11,"911569018","078903580529",13500.0
2020,7,"205489517","078903580529",16200.0
2020,9,"205489517","078903580529",21248.4
2020,8,"205489517","078903580529",15600.0
2020,3,"550558763","078903580529",19170.0
2020,2,"550558763","078903580529",7830.0
2020,1,"550558763","078903580529",13770.0
2020,4,"755762250","078903580529",13000.0
2020,5,"755762250","078903580529",14159.96
2020,6,"755762250","078903580529",12734.66
2020,11,"530585220","078903580529",16740.0
2020,10,"530585220","078903580529",12780.0
2020,11,"238824475","078903580529",12780.0
2020,10,"238824475","078903580529",13096.44
2020,12,"238824475","078903580529",12780.0
2020,10,"680735739","078903580529",15480.0
2020,11,"680735739","078903580529",13500.0
2020,12,"680735739","078903580529",12780.0
2020,8,"76251120","078903580529",15120.0
2020,9,"76251120","078903580529",15840.0
2020,7,"76251120","078903580529",16679.4
2020,6,"76251120","078903580529",15840.0
2020,4,"76251120","078903580529",15840.0
2020,5,"76251120","078903580529",15120.0
2020,1,"76251120","078903580529",15120.0
2020,2,"76251120","078903580529",14400.0
2020,3,"76251120","078903580529",15840.0
2020,11,"550558763","078903580529",13770.0
2020,10,"550558763","078903580529",12948.04
2020,12,"550558763","078903580529",15750.0
2020,3,"683833244","078903580529",15000.0
2020,2,"683833244","078903580529",14400.0
2020,1,"683833244","078903580529",12000.0
2020,12,"978378467","078903580529",16200.0
2020,11,"978378467","078903580529",14400.0
2020,10,"978378467","078903580529",16200.0
2020,6,"978378467","078903580529",16381.44
2020,4,"978378467","078903580529",15600.0
2020,5,"978378467","078903580529",12600.0
2020,5,"888603913","078903580529",15210.0
2020,4,"888603913","078903580529",12780.0
2020,6,"888603913","078903580529",12446.56
2020,9,"888603913","078903580529",4410.0
2020,7,"888603913","078903580529",11790.0
2020,8,"888603913","078903580529",17280.0
2020,2,"755762250","078903580529",13000.0
2020,1,"755762250","078903580529",13000.0
2020,3,"755762250","078903580529",13000.0
2020,1,"205489517","078903580529",12000.0
2020,2,"205489517","078903580529",14400.0
2020,3,"205489517","078903580529",15000.0
2020,5,"58596587","078903580529",15082.64
2020,6,"58596587","078903580529",10080.0
2020,4,"58596587","078903580529",14760.0
2020,3,"312556459","078903580529",9099.93
2020,2,"312556459","078903580529",11790.0
2020,1,"312556459","078903580529",15750.0
2020,5,"121609972","078903580529",13000.0
2020,6,"121609972","078903580529",15195.36
2020,4,"121609972","078903580529",13000.0
2020,11,"844527768","078903580529",16920.0
2020,12,"844527768","078903580529",16290.0
2020,11,"745587453","078903580529",20810.68
2020,12,"745587453","078903580529",9630.0
2020,10,"745587453","078903580529",16110.0
2020,2,"918020479","078903580529",13000.0
2020,3,"918020479","078903580529",13000.0
2020,1,"918020479","078903580529",13000.0
2020,9,"679849177","078903580529",14760.0
2020,7,"679849177","078903580529",12780.0
2020,8,"679849177","078903580529",13770.0
2020,12,"775371778","078903580529",15750.0
2020,10,"775371778","078903580529",12780.0
2020,11,"775371778","078903580529",13770.0
2020,7,"683833244","078903580529",9000.0
2020,4,"683833244","078903580529",15600.0
2020,6,"683833244","078903580529",14400.0
2020,5,"683833244","078903580529",12600.0
2020,8,"662456522","078903580529",15600.0
2020,9,"662456522","078903580529",15600.0
2020,7,"662456522","078903580529",10200.0
2020,12,"918020479","078903580529",13000.0
2020,11,"918020479","078903580529",13000.0
2020,10,"918020479","078903580529",13000.0
2020,8,"918020479","078903580529",14098.52
2020,7,"918020479","078903580529",13000.0
2020,9,"918020479","078903580529",12000.0
2020,4,"918020479","078903580529",13000.0
2020,5,"918020479","078903580529",13000.0
2020,6,"918020479","078903580529",13000.0
2020,2,"146678035","078903580529",13000.0
2020,1,"146678035","078903580529",13000.0
2020,3,"146678035","078903580529",13000.0
2020,4,"474831748","078903580529",14760.0
2020,6,"474831748","078903580529",12780.0
2020,5,"474831748","078903580529",15210.0
2020,3,"530585220","078903580529",13500.0
2020,2,"530585220","078903580529",13500.0
2020,1,"530585220","078903580529",13770.0
2020,11,"935357598","078903580529",13500.0
2020,10,"935357598","078903580529",15480.0
2020,12,"935357598","078903580529",6390.0
2020,9,"714421812","078903580529",12780.0
2020,8,"714421812","078903580529",14220.0
2020,7,"714421812","078903580529",15750.0
2020,2,"831458653","078903580529",13500.0
2020,3,"831458653","078903580529",13500.0
2020,1,"831458653","078903580529",13770.0
2020,9,"805559528","078903580529",14760.0
2020,7,"805559528","078903580529",12780.0
2020,8,"805559528","078903580529",13770.0
2020,6,"146678035","078903580529",13000.0
2020,1,"728535955","078903580529",14220.0
2020,2,"728535955","078903580529",9360.0
2020,3,"728535955","078903580529",14696.37
2020,11,"728535955","078903580529",13770.0
2020,10,"728535955","078903580529",12780.0
2020,4,"831458653","078903580529",12780.0
2020,5,"831458653","078903580529",18803.8
2020,6,"831458653","078903580529",8370.0
2020,4,"146678035","078903580529",19494.74
2020,5,"146678035","078903580529",6117.65
2020,9,"146678035","078903580529",13000.0
2020,7,"146678035","078903580529",13000.0
2020,8,"146678035","078903580529",13000.0
2020,9,"683833244","078903580529",21171.68
2020,8,"683833244","078903580529",15600.0
2020,8,"866743979","078903580529",14220.0
2020,7,"866743979","078903580529",15750.0
2020,9,"866743979","078903580529",15750.0
2020,11,"866743979","078903580529",7380.0
2020,12,"866743979","078903580529",15750.0
2020,10,"866743979","078903580529",6390.0
2020,9,"156773392","078903580529",13500.0
2020,8,"156773392","078903580529",19170.0
2020,7,"156773392","078903580529",12060.0
2020,1,"950466338","078903580529",15030.0
2020,2,"950466338","078903580529",17534.8
2020,3,"950466338","078903580529",10800.0
2020,10,"950466338","078903580529",16110.0
2020,11,"950466338","078903580529",15030.0
2020,12,"950466338","078903580529",16290.0
2020,7,"950466338","078903580529",16290.0
2020,8,"950466338","078903580529",16564.84
2020,9,"950466338","078903580529",14400.0
2020,8,"831458653","078903580529",14220.0
2020,7,"831458653","078903580529",15750.0
2020,9,"831458653","078903580529",12780.0
2020,3,"686241863","078903580529",12780.0
2020,2,"686241863","078903580529",12780.0
2020,10,"596289220","078903580529",1196.37
2020,12,"596289220","078903580529",13559.84
2020,6,"680735739","078903580529",12582.64
2020,5,"680735739","078903580529",15210.0
2020,4,"680735739","078903580529",14760.0
2020,10,"683833244","078903580529",9600.0
2020,7,"911569018","078903580529",11790.0
2020,9,"911569018","078903580529",14760.0
2020,8,"911569018","078903580529",13770.0
2020,7,"358427224","078903580529",12780.0
2020,9,"358427224","078903580529",14760.0
2020,8,"358427224","078903580529",13770.0
2020,5,"140479846","078903580529",11880.0
2020,4,"140479846","078903580529",12780.0
2020,6,"140479846","078903580529",14760.0
2020,7,"140479846","078903580529",15750.0
2020,8,"140479846","078903580529",14220.0
2020,9,"140479846","078903580529",12780.0
2020,5,"119864495","078903580529",13000.0
2020,6,"119864495","078903580529",13000.0
2020,4,"119864495","078903580529",13000.0
2020,7,"620477974","078903580529",15750.0
2020,9,"620477974","078903580529",14760.0
2020,8,"620477974","078903580529",14220.0
2020,2,"990312828","078903580529",14400.0
2020,1,"990312828","078903580529",12000.0
2020,3,"990312828","078903580529",15000.0
2020,10,"990312828","078903580529",16200.0
2020,12,"990312828","078903580529",14996.37
2020,11,"990312828","078903580529",14400.0
2020,5,"559850237","078903580529",19170.0
2020,6,"156773392","078903580529",16046.68
2020,5,"156773392","078903580529",13770.0
2020,4,"156773392","078903580529",11340.0
2020,3,"337284944","078903580529",9810.0
2020,1,"337284944","078903580529",13770.0
2020,2,"337284944","078903580529",12780.0
2020,4,"364588939","078903580529",12780.0
2020,5,"364588939","078903580529",12780.0
2020,6,"364588939","078903580529",14760.0
2020,9,"500940897","078903580529",15600.0
2020,8,"500940897","078903580529",15600.0
2020,7,"500940897","078903580529",13200.0
2020,12,"140479846","078903580529",15750.0
2020,10,"140479846","078903580529",25776.48
2020,11,"156773392","078903580529",14040.0
2020,12,"156773392","078903580529",14040.0
2020,10,"156773392","078903580529",14220.0
2020,10,"475762611","078903580529",12780.0
2020,11,"475762611","078903580529",13770.0
2020,12,"475762611","078903580529",16740.0
2020,4,"559850237","078903580529",12780.0
2020,6,"559850237","078903580529",21150.0
2020,8,"94957528","078903580529",17280.0
2020,9,"94957528","078903580529",15660.0
2020,7,"94957528","078903580529",13320.0
2020,8,"596289220","078903580529",13770.0
2020,7,"596289220","078903580529",12780.0
2020,3,"596289220","078903580529",14760.0
2020,1,"596289220","078903580529",9810.0
2020,2,"596289220","078903580529",12780.0
2020,5,"662456522","078903580529",12600.0
2020,12,"58596587","078903580529",12780.0
2020,11,"76924966","078903580529",13000.0
2020,10,"76924966","078903580529",13000.0
2020,4,"704620964","078903580529",13000.0
2020,6,"704620964","078903580529",13000.0
2020,5,"704620964","078903580529",13000.0
2020,3,"238824475","078903580529",10080.0
2020,1,"238824475","078903580529",10350.0
2020,3,"131787414","078903580529",14760.0
2020,2,"131787414","078903580529",9810.0
2020,1,"131787414","078903580529",14525.44
2020,2,"507993096","078903580529",13000.0
2020,1,"507993096","078903580529",13000.0
2020,3,"507993096","078903580529",18972.68
2020,4,"596289220","078903580529",14760.0
2020,6,"596289220","078903580529",12780.0
2020,5,"596289220","078903580529",15210.0
2020,1,"680735739","078903580529",12780.0
2020,3,"680735739","078903580529",14760.0
2020,2,"680735739","078903580529",12780.0
2020,2,"238824475","078903580529",13500.0
2020,3,"445687160","078903580529",14760.0
2020,2,"445687160","078903580529",13050.0
2020,1,"445687160","078903580529",12510.0
2020,6,"445687160","078903580529",14310.0
2020,4,"445687160","078903580529",13230.0
2020,5,"445687160","078903580529",12060.0
2020,9,"474831748","078903580529",18245.56
2020,8,"474831748","078903580529",13770.0
2020,7,"474831748","078903580529",12780.0
2020,4,"720831172","078903580529",14760.0
2020,6,"720831172","078903580529",12780.0
2020,5,"720831172","078903580529",15210.0
2020,6,"475762611","078903580529",14760.0
2020,4,"475762611","078903580529",12780.0
2020,5,"475762611","078903580529",12780.0
2020,12,"831686735","078903580529",12780.0
2020,11,"831686735","078903580529",13500.0
2020,10,"831686735","078903580529",5670.0
2020,10,"58596587","078903580529",15480.0
2020,11,"58596587","078903580529",13500.0
2020,4,"337284944","078903580529",14760.0
2020,5,"337284944","078903580529",15210.0
2020,6,"337284944","078903580529",12759.6
2020,8,"695703318","078903580529",15686.56
2020,9,"695703318","078903580529",14400.0
2020,7,"695703318","078903580529",16200.0
2020,3,"720831172","078903580529",8370.0
2020,2,"720831172","078903580529",18528.28
2020,1,"720831172","078903580529",14760.0
2020,12,"559850237","078903580529",23983.19
2020,11,"559850237","078903580529",13770.0
2020,10,"559850237","078903580529",12780.0
2020,6,"881299119","078903580529",17730.0
2020,11,"161984695","078903580529",13500.0
2020,12,"161984695","078903580529",12780.0
2020,10,"161984695","078903580529",15480.0
2020,9,"680735739","078903580529",21150.0
2020,7,"680735739","078903580529",10350.0
2020,8,"680735739","078903580529",13770.0
2020,8,"768021071","078903580529",13538.24
2020,9,"768021071","078903580529",12780.0
2020,7,"768021071","078903580529",15750.0
2020,4,"768021071","078903580529",12780.0
2020,6,"768021071","078903580529",7380.0
2020,5,"768021071","078903580529",12780.0
2020,12,"768021071","078903580529",17280.0
2020,11,"768021071","078903580529",13770.0
2020,10,"768021071","078903580529",12780.0
2020,3,"390194534","078903580529",15000.0
2020,1,"390194534","078903580529",12000.0
2020,2,"390194534","078903580529",14400.0
2020,8,"550558763","078903580529",12780.0
2020,7,"550558763","078903580529",15750.0
2020,9,"550558763","078903580529",12780.0
2020,7,"559850237","078903580529",17280.0
2020,9,"559850237","078903580529",14400.0
2020,5,"37121549","078903580529",15022.4
2020,4,"37121549","078903580529",15600.0
2020,6,"37121549","078903580529",10800.0
2020,12,"728535955","078903580529",15750.0
2020,4,"728535955","078903580529",12780.0
2020,6,"728535955","078903580529",14760.0
2020,5,"728535955","078903580529",12780.0
2020,8,"559850237","078903580529",15210.0
2020,3,"847688080","078903580529",17460.0
2020,2,"847688080","078903580529",14490.0
2020,1,"847688080","078903580529",21150.0
2020,10,"888603913","078903580529",3244.29
2020,3,"620477974","078903580529",14760.0
2020,1,"620477974","078903580529",12870.0
2020,2,"620477974","078903580529",13500.0
2020,1,"888603913","078903580529",12780.0
2020,2,"888603913","078903580529",12780.0
2020,3,"888603913","078903580529",15076.36
2020,4,"831686735","078903580529",14580.0
2020,6,"831686735","078903580529",12780.0
2020,5,"831686735","078903580529",15210.0
2020,10,"288580404","078903580529",16200.0
2020,11,"288580404","078903580529",14400.0
2020,12,"288580404","078903580529",16200.0
2020,6,"745587453","078903580529",14310.0
2020,5,"745587453","078903580529",12420.0
2020,4,"745587453","078903580529",15570.0
2020,5,"990312828","078903580529",15022.4
2020,4,"990312828","078903580529",15600.0
2020,6,"990312828","078903580529",10800.0
2020,8,"312556459","078903580529",9090.0
2020,9,"312556459","078903580529",13770.0
2020,7,"312556459","078903580529",15000.12
2020,6,"522783784","078903580529",14040.0
2020,4,"522783784","078903580529",13500.0
2020,5,"522783784","078903580529",13230.0
2020,2,"662456522","078903580529",14400.0
2020,1,"662456522","078903580529",12000.0
2020,3,"662456522","078903580529",15000.0
2020,4,"662456522","078903580529",15600.0
2020,6,"662456522","078903580529",19381.44
2020,4,"385472195","078903580529",12780.0
2020,5,"385472195","078903580529",12780.0
2020,6,"385472195","078903580529",14760.0
2020,12,"106035583","078903580529",13000.0
2020,11,"106035583","078903580529",11916.67
2020,4,"32947577","078903580529",13000.0
2020,12,"259453928","078903580529",16200.0
2020,11,"259453928","078903580529",9600.0
2020,1,"704620964","078903580529",13000.0
2020,2,"704620964","078903580529",13000.0
2020,3,"704620964","078903580529",13000.0
2020,11,"337284944","078903580529",13770.0
2020,12,"337284944","078903580529",17730.0
2020,10,"337284944","078903580529",12780.0
2020,11,"37121549","078903580529",14400.0
2020,10,"37121549","078903580529",16200.0
2020,12,"37121549","078903580529",16250.68
2020,2,"364588939","078903580529",12060.0
2020,3,"364588939","078903580529",13500.0
2020,10,"364588939","078903580529",12780.0
2020,12,"364588939","078903580529",15750.0
2020,11,"364588939","078903580529",13770.0
2020,8,"745587453","078903580529",15480.0
2020,7,"745587453","078903580529",16290.0
2020,9,"745587453","078903580529",15660.0
2020,1,"59078371","078903580529",13770.0
2020,3,"59078371","078903580529",14760.0
2020,2,"59078371","078903580529",12780.0
2020,9,"298653654","078903580529",13000.0
2020,8,"298653654","078903580529",13000.0
2020,12,"831458653","078903580529",15750.0
2020,11,"831458653","078903580529",13770.0
2020,10,"831458653","078903580529",12780.0
2020,8,"978378467","078903580529",15600.0
2020,9,"978378467","078903580529",15600.0
2020,7,"978378467","078903580529",13200.0
2020,12,"683833244","078903580529",16200.0
2020,11,"683833244","078903580529",14400.0
2020,11,"147974998","078903580529",14400.0
2020,12,"147974998","078903580529",16200.0
2020,10,"147974998","078903580529",16200.0
2020,10,"51414447","078903580529",16110.0
2020,12,"51414447","078903580529",15660.0
2020,11,"51414447","078903580529",15030.0
2020,5,"51414447","078903580529",15480.0
2020,6,"51414447","078903580529",15660.0
2020,4,"51414447","078903580529",15660.0
2020,9,"51414447","078903580529",15660.0
2020,8,"51414447","078903580529",15480.0
2020,7,"51414447","078903580529",16290.0
2020,2,"37121549","078903580529",14400.0
2020,1,"37121549","078903580529",12000.0
2020,3,"37121549","078903580529",15000.0
2020,3,"58596587","078903580529",14760.0
2020,2,"58596587","078903580529",12780.0
2020,6,"161984695","078903580529",13230.28
2020,5,"161984695","078903580529",15210.0
2020,4,"161984695","078903580529",14760.0
2020,10,"662456522","078903580529",16200.0
2020,11,"662456522","078903580529",24701.44
2020,4,"735746551","078903580529",15660.0
2020,5,"735746551","078903580529",18703.4
2020,5,"500940897","078903580529",12600.0
2020,6,"500940897","078903580529",16367.72
2020,4,"500940897","078903580529",15600.0
2020,1,"58596587","078903580529",12780.0
2020,9,"58596587","078903580529",14760.0
2020,8,"58596587","078903580529",13770.0
2020,7,"58596587","078903580529",12780.0
2020,9,"720831172","078903580529",14760.0
2020,8,"720831172","078903580529",13770.0
2020,7,"720831172","078903580529",12780.0
2020,12,"616455499","078903580529",16200.0
2020,11,"616455499","078903580529",14400.0
2020,10,"616455499","078903580529",13200.0
2020,7,"238824475","078903580529",15750.0
2020,9,"238824475","078903580529",12780.0
2020,8,"238824475","078903580529",14220.0
2020,3,"745587453","078903580529",14940.0
2020,2,"745587453","078903580529",14130.0
2020,1,"745587453","078903580529",15030.0
2020,7,"831686735","078903580529",12780.0
2020,9,"831686735","078903580529",17799.8
2020,8,"831686735","078903580529",7380.0
2020,3,"831686735","078903580529",14760.0
2020,2,"831686735","078903580529",12240.0
2020,1,"831686735","078903580529",12600.0
2020,10,"474831748","078903580529",12060.0
2020,12,"474831748","078903580529",13140.0
2020,11,"474831748","078903580529",13500.0
2020,9,"161984695","078903580529",14760.0
2020,7,"161984695","078903580529",11790.0
2020,8,"161984695","078903580529",13770.0
2020,10,"215411614","078903580529",15480.0
2020,12,"215411614","078903580529",12780.0
2020,11,"215411614","078903580529",13500.0
2020,3,"215411614","078903580529",14760.0
2020,2,"215411614","078903580529",16650.0
2020,1,"215411614","078903580529",12060.0
2020,5,"215411614","078903580529",15210.0
2020,3,"911569018","078903580529",14760.0
2020,2,"911569018","078903580529",12780.0
2020,1,"911569018","078903580529",12780.0
2020,12,"76251120","078903580529",15030.0
2020,11,"76251120","078903580529",12780.0
2020,10,"76251120","078903580529",10800.0
2020,10,"695703318","078903580529",16200.0
2020,12,"695703318","078903580529",16200.0
2020,11,"695703318","078903580529",14400.0
2020,3,"695703318","078903580529",15000.0
2020,2,"695703318","078903580529",14400.0
2020,1,"695703318","078903580529",12000.0
2020,4,"695703318","078903580529",12000.0
2020,5,"695703318","078903580529",13557.09
2020,6,"695703318","078903580529",14400.0
2020,4,"59078371","078903580529",6390.0
2020,5,"59078371","078903580529",13994.48
2020,12,"205489517","078903580529",16200.0
2020,11,"205489517","078903580529",14400.0
2020,10,"205489517","078903580529",9600.0
2020,4,"76924966","078903580529",13000.0
2020,6,"76924966","078903580529",13000.0
2020,5,"76924966","078903580529",13000.0
2020,8,"860670795","078903580529",10076.97
2020,7,"390194534","078903580529",16200.0
2020,9,"390194534","078903580529",24377.4
2020,8,"390194534","078903580529",15600.0
2020,1,"32947577","078903580529",13000.0
2020,9,"32947577","078903580529",14831.48
2020,8,"32947577","078903580529",13000.0
2020,7,"32947577","078903580529",13000.0
2020,7,"445687160","078903580529",13500.0
2020,9,"445687160","078903580529",6326.37
2020,8,"445687160","078903580529",15758.16
2020,1,"474831748","078903580529",6030.0
2020,2,"474831748","078903580529",12780.0
2020,3,"474831748","078903580529",14760.0
2020,2,"389159016","078903580529",15593.24
2020,3,"389159016","078903580529",8370.0
2020,1,"389159016","078903580529",12780.0
2020,12,"389159016","078903580529",16740.0
2020,10,"389159016","078903580529",12060.0
2020,11,"389159016","078903580529",13500.0
2020,6,"94957528","078903580529",17991.76
2020,4,"94957528","078903580529",15660.0
2020,5,"94957528","078903580529",14850.0
2020,10,"720831172","078903580529",15480.0
2020,11,"720831172","078903580529",13500.0
2020,12,"720831172","078903580529",14760.0
2020,2,"166869199","078903580529",13000.0
2020,3,"166869199","078903580529",13000.0
2020,1,"166869199","078903580529",13000.0
2020,7,"728535955","078903580529",15750.0
2020,9,"728535955","078903580529",13264.16
2020,8,"728535955","078903580529",14220.0
2020,11,"881299119","078903580529",13500.0
2020,12,"881299119","078903580529",14310.0
2020,10,"881299119","078903580529",13230.0
2020,4,"620477974","078903580529",14760.0
2020,5,"620477974","078903580529",15210.0
2020,6,"620477974","078903580529",12780.0
2020,2,"623415108","078903580529",13000.0
2020,3,"623415108","078903580529",13000.0
2020,1,"623415108","078903580529",13000.0
2020,2,"76924966","078903580529",13000.0
2020,3,"76924966","078903580529",13000.0
2020,1,"76924966","078903580529",13000.0
2020,12,"76924966","078903580529",15901.71
2020,3,"735746551","078903580529",15660.0
2020,1,"735746551","078903580529",15030.0
2020,2,"735746551","078903580529",12960.0
2020,9,"364588939","078903580529",12780.0
2020,8,"364588939","078903580529",14220.0
2020,7,"364588939","078903580529",15750.0
2020,9,"990312828","078903580529",15600.0
2020,8,"990312828","078903580529",15600.0
2020,7,"990312828","078903580529",16200.0
2020,12,"32947577","078903580529",13000.0
2020,11,"32947577","078903580529",13000.0
2020,10,"32947577","078903580529",11818.18
2020,5,"950466338","078903580529",15480.0
2020,4,"950466338","078903580529",15660.0
2020,6,"950466338","078903580529",15660.0
2020,12,"188732049","078903580529",13000.0
2020,11,"188732049","078903580529",11916.67
2020,9,"119864495","078903580529",13000.0
2020,7,"119864495","078903580529",13373.85
2020,8,"119864495","078903580529",13000.0
2020,10,"445687160","078903580529",14040.0
2020,11,"445687160","078903580529",13230.0
2020,12,"445687160","078903580529",13256.37
2020,3,"119864495","078903580529",12734.46
2020,1,"119864495","078903580529",13000.0
2020,2,"119864495","078903580529",13000.0
2020,2,"690726307","078903580529",11597.04
2020,1,"690726307","078903580529",17730.0
2020,1,"880120959","078903580529",7269.36
2020,4,"131787414","078903580529",14760.0
2020,5,"131787414","078903580529",15210.0
2020,6,"131787414","078903580529",2801.68
2020,9,"76924966","078903580529",12764.69
2020,7,"76924966","078903580529",13328.07
2020,8,"76924966","078903580529",13000.0
2020,4,"238824475","078903580529",12780.0
2020,5,"238824475","078903580529",12780.0
2020,6,"238824475","078903580529",14760.0
2020,11,"500940897","078903580529",20982.72
2020,10,"500940897","078903580529",16200.0
2020,6,"32947577","078903580529",13000.0
2020,5,"32947577","078903580529",13000.0
2020,3,"32947577","078903580529",13000.0
2020,2,"32947577","078903580529",13000.0
2020,10,"937693177","078903580529",15480.0
2020,12,"937693177","078903580529",12780.0
2020,11,"937693177","078903580529",10530.0
2020,10,"679849177","078903580529",15480.0
2020,11,"522783784","078903580529",13770.0
2020,12,"522783784","078903580529",14220.0
2020,10,"522783784","078903580529",15030.0
2020,2,"714421812","078903580529",13500.0
2020,1,"714421812","078903580529",13770.0
2020,3,"714421812","078903580529",12702.88
2020,2,"161984695","078903580529",18450.0
2020,1,"161984695","078903580529",12780.0
2020,3,"161984695","078903580529",9090.0
2020,2,"683017891","078903580529",12780.0
2020,6,"683017891","078903580529",12780.0
2020,5,"683017891","078903580529",15480.0
2020,4,"683017891","078903580529",12780.0
2020,7,"683017891","078903580529",14760.0
2020,9,"683017891","078903580529",13770.0
2020,8,"683017891","078903580529",14490.0
2020,10,"683017891","078903580529",27132.44
2020,12,"683017891","078903580529",14760.0
2020,11,"683017891","078903580529",720.0
2020,6,"550558763","078903580529",14760.0
2020,5,"550558763","078903580529",12780.0
2020,4,"550558763","078903580529",12780.0
2020,8,"881299119","078903580529",14760.0
2020,7,"881299119","078903580529",14490.0
2020,9,"881299119","078903580529",14040.0
2020,2,"679849177","078903580529",12780.0
2020,1,"679849177","078903580529",12780.0
2020,3,"679849177","078903580529",14956.8
2020,3,"51414447","078903580529",10800.0
2020,1,"51414447","078903580529",15030.0
2020,2,"51414447","078903580529",18249.08
2020,9,"935357598","078903580529",14760.0
2020,6,"166869199","078903580529",13000.0
2020,5,"166869199","078903580529",13000.0
2020,4,"166869199","078903580529",13574.84
2020,8,"166869199","078903580529",13000.0
2020,7,"166869199","078903580529",13000.0
2020,9,"166869199","078903580529",13103.75
2020,10,"166869199","078903580529",25405.12
2020,12,"166869199","078903580529",13000.0
2020,4,"312556459","078903580529",13140.0
2020,6,"312556459","078903580529",12780.0
2020,5,"312556459","078903580529",15210.0
2020,12,"226371867","078903580529",16290.0
2020,11,"226371867","078903580529",16920.0
2020,3,"805559528","078903580529",14760.0
2020,1,"805559528","078903580529",13770.0
2020,2,"805559528","078903580529",12780.0
2020,6,"208482228","078903580529",14760.0
2020,5,"208482228","078903580529",12780.0
2020,4,"208482228","078903580529",4410.0
2020,1,"208482228","078903580529",10800.0
2020,2,"208482228","078903580529",14490.0
2020,3,"208482228","078903580529",15660.0
2020,9,"208482228","078903580529",12780.0
2020,7,"208482228","078903580529",14760.0
2020,8,"208482228","078903580529",16587.48
2020,7,"523602440","078903580529",13000.0
2020,9,"523602440","078903580529",13000.0
2020,8,"523602440","078903580529",13000.0
2020,4,"389159016","078903580529",14760.0
2020,5,"389159016","078903580529",15210.0
2020,6,"389159016","078903580529",12780.0
2020,7,"389159016","078903580529",12780.0
2020,8,"389159016","078903580529",13770.0
2020,9,"389159016","078903580529",18079.24
2020,5,"530585220","078903580529",11880.0
2020,7,"530585220","078903580529",17926.16
2020,9,"530585220","078903580529",12780.0
2020,8,"530585220","078903580529",12780.0
2020,4,"714421812","078903580529",12780.0
2020,5,"714421812","078903580529",12780.0
2020,6,"714421812","078903580529",14760.0
2020,10,"714421812","078903580529",12780.0
2020,12,"714421812","078903580529",15750.0
2020,11,"714421812","078903580529",13770.0
2020,4,"147974998","078903580529",15600.0
2020,5,"147974998","078903580529",14912.36
2020,6,"147974998","078903580529",10800.0
2020,3,"683017891","078903580529",13500.0
2020,1,"683017891","078903580529",12780.0
2020,11,"208482228","078903580529",13500.0
2020,12,"208482228","078903580529",14760.0
2020,10,"208482228","078903580529",13500.0
2020,1,"385472195","078903580529",13770.0
2020,3,"385472195","078903580529",9746.37
2020,2,"385472195","078903580529",13500.0
2020,3,"121609972","078903580529",13000.0
2020,1,"121609972","078903580529",13000.0
2020,2,"121609972","078903580529",13000.0
2020,12,"530585220","078903580529",15750.0
2020,2,"156773392","078903580529",13230.0
2020,1,"156773392","078903580529",14040.0
2020,3,"156773392","078903580529",13230.0
2020,3,"147974998","078903580529",5396.37
2020,2,"147974998","078903580529",10200.0
2020,1,"147974998","078903580529",12000.0
2020,5,"866743979","078903580529",18556.0
2020,4,"866743979","078903580529",12780.0
2020,6,"866743979","078903580529",8370.0
2020,11,"298653654","078903580529",13000.0
2020,12,"298653654","078903580529",6468.33
2020,10,"298653654","078903580529",13000.0
2020,6,"215411614","078903580529",12780.0
2020,4,"215411614","078903580529",14760.0
2020,7,"215411614","078903580529",12780.0
2020,8,"215411614","078903580529",15122.84
2020,9,"215411614","078903580529",12780.0
2020,4,"530585220","078903580529",12780.0
2020,6,"530585220","078903580529",14760.0
2020,11,"940963351","078903580529",14400.0
2020,10,"940963351","078903580529",16200.0
2020,12,"940963351","078903580529",4238.58
2020,4,"940963351","078903580529",15600.0
2020,5,"940963351","078903580529",8612.34
2020,2,"140479846","078903580529",14040.0
2020,3,"140479846","078903580529",13500.0
2020,1,"140479846","078903580529",13950.0
2020,12,"611225850","078903580529",13000.0
2020,10,"611225850","078903580529",13000.0
2020,11,"611225850","078903580529",13000.0
2020,6,"390194534","078903580529",10800.0
2020,4,"390194534","078903580529",15600.0
2020,5,"390194534","078903580529",15022.4
2020,3,"475762611","078903580529",13500.0
2020,1,"475762611","078903580529",13770.0
2020,2,"475762611","078903580529",13500.0
2020,10,"704620964","078903580529",13217.03
2020,11,"704620964","078903580529",13000.0
2020,12,"704620964","078903580529",13000.0
2020,4,"551531054","078903580529",14196.37
2020,6,"551531054","078903580529",14196.37
2020,5,"551531054","078903580529",9941.18
2020,8,"337284944","078903580529",14220.0
